indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
44155,5.0,Charming place to have a safe walk. People go to take anything from an ice cream to a bike ride while watching a show of unique sunsets every single day. A feeling of safety adds up to the perfect formula for this quiet and steady town...no rush.,"['ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PART', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT']","['Charming place', 'a safe walk', 'People', 'anything', 'an ice cream', 'a bike ride', 'a show', 'unique sunsets', 'A feeling', 'safety', 'the perfect formula', 'this quiet and steady town', 'no rush']","[{'text': 'every single day', 'label': 'DATE'}]",0.019230769230769232
44180,5.0,So beautiful Love seeing people and families come out each evening.,"['ADV', 'ADJ', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['Love', 'people', 'families']","[{'text': 'each evening', 'label': 'TIME'}]",0.07692307692307693
44184,5.0,Nice great family place need to go..,"['ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'PUNCT']",['Nice great family place'],[],0.0
44205,3.0,"The view is beautiful the whole malecón is awesome but people on bicicleta dont take their line so they are riding on the pedestrians side and people gotta be taking care of them, there is not police officers taking care of that.","['DET', 'NOUN', 'AUX', 'ADJ', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PART', 'VERB', 'PRON', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'PART', 'AUX', 'VERB', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PART', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PRON', 'PUNCT']","['The view', 'the whole malecón', 'people', 'bicicleta', 'their line', 'they', 'the pedestrians side', 'people', 'care', 'them', 'police officers', 'care', 'that']",[],0.0
44208,5.0,Fan Tastic,"['PROPN', 'PROPN', 'PUNCT']",['Fan Tastic'],"[{'text': 'Fan Tastic', 'label': 'ORG'}]",0.3333333333333333
44240,5.0,"Tons of shops, night life, amazing sunsets with great food and cheap drinks everywhere.","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADV', 'PUNCT']","['Tons', 'shops', 'night life', 'amazing sunsets', 'great food', 'cheap drinks']","[{'text': 'Tons', 'label': 'PERSON'}]",0.058823529411764705
44242,5.0,One of my favorite beaches with warm water almost all day and a peaceful environment.,"['NUM', 'ADP', 'PRON', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'PRON', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['my favorite beaches', 'warm water']","[{'text': 'One', 'label': 'CARDINAL'}]",0.0625
44279,5.0,"A great walk before or after eating, there are places to swim and in the afternoon you can play in a pick up game of volleyball.","['DET', 'ADJ', 'NOUN', 'ADV', 'CCONJ', 'ADP', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PART', 'VERB', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['places', 'the afternoon', 'you', 'a pick up game', 'volleyball']",[],0.0
44280,5.0,Best malecón in Mexico,"['ADJ', 'NOUN', 'ADP', 'PROPN']","['Best malecón', 'Mexico']","[{'text': 'Mexico', 'label': 'GPE'}]",0.25
44313,5.0,"Nice smooth boardwalk that can get a little congested, but that is a small price to pay for the views of the beach and sunsets.","['ADJ', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['Nice smooth boardwalk', 'that', 'that', 'a small price', 'the views', 'the beach and sunsets']",[],0.0
44330,5.0,Great place to visit Awesome sunset....,"['ADJ', 'NOUN', 'PART', 'VERB', 'PROPN', 'NOUN', 'PUNCT']","['Great place', 'Awesome sunset']","[{'text': 'Awesome', 'label': 'ORG'}]",0.14285714285714285
44338,5.0,"Beautiful city, and much less people than Cabo","['ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'ADP', 'PROPN']","['Beautiful city', 'much less people', 'Cabo']",[],0.0
44353,5.0,Pretty galore. Sunset in July is beautiful here.,"['ADV', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'AUX', 'ADJ', 'ADV', 'PUNCT']","['Pretty galore', 'Sunset', 'July']","[{'text': 'July', 'label': 'DATE'}]",0.1
44366,5.0,beautiful place. beaches are gorgeous. the people are awesome,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT']","['beautiful place', 'beaches', 'the people']",[],0.0
44409,5.0,"Nice to walk, spectacular view, many places for meals and drinks...","['ADJ', 'PART', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['Nice to walk, spectacular view', 'many places', 'meals', 'drinks']",[],0.0
44430,4.0,"Nice area to go for a walk or early morning run, lots of restaurants to enjoy and at least 3 shops.","['ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'CCONJ', 'ADV', 'ADV', 'NUM', 'NOUN', 'PUNCT']","['a walk', 'early morning run', 'restaurants', 'at least 3 shops']","[{'text': 'early morning', 'label': 'TIME'}, {'text': 'at least 3', 'label': 'CARDINAL'}]",0.08695652173913043
44433,5.0,"The malecón is lovely to walk. Wishing I had a bicycle to see beyond each end. Nice statuary. Love the palapas on the beach free to stop and stay a while. Places to eat and drink are a good option and we enjoy the Tues and Sat market that is on a side street just off the malecón. We like that walkers, cyclists and vehicles are all separate.","['DET', 'NOUN', 'AUX', 'ADJ', 'PART', 'VERB', 'PUNCT', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'PART', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PART', 'VERB', 'CCONJ', 'VERB', 'AUX', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'NOUN', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['The malecón', 'I', 'a bicycle', 'each end', 'Nice statuary', 'the palapas', 'the beach', 'Places', 'a good option', 'we', 'the Tues', 'Sat market', 'that', 'a side street', 'the malecón', 'We', 'that walkers', 'cyclists', 'vehicles']","[{'text': 'Tues', 'label': 'PERSON'}, {'text': 'Sat', 'label': 'PRODUCT'}]",0.025974025974025976
44436,5.0,A great place to spend the day.,"['DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']","['A great place', 'the day']","[{'text': 'the day', 'label': 'DATE'}]",0.125
44439,5.0,I do my morning bike rides there...very nice,"['PRON', 'VERB', 'PRON', 'NOUN', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'ADV', 'ADJ', 'PUNCT']","['I', 'my morning bike']","[{'text': 'morning', 'label': 'TIME'}]",0.09090909090909091
44443,5.0,Honestly there are NO better Views than This Area. Well I havent ran across them Yet The Artwork has Truly changed walking along the Malecon.,"['ADV', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'INTJ', 'PRON', 'AUX', 'PART', 'VERB', 'ADP', 'PRON', 'CCONJ', 'DET', 'PROPN', 'AUX', 'ADV', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']","['NO better Views', 'This Area', 'I', 'them', 'The Artwork', 'the Malecon']","[{'text': 'Views', 'label': 'ORG'}, {'text': 'Truly', 'label': 'ORG'}, {'text': 'Malecon', 'label': 'ORG'}]",0.10714285714285714
44444,5.0,"I have watched some of the most beautiful sunsets from this malecón. Its a beautiful walk during sundown. Parts of the malecón especially closer the the kiosk do get busy, but you can usually find a quite spot on the sand or a bench to just watch the sunset.","['PRON', 'AUX', 'VERB', 'PRON', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'ADV', 'DET', 'DET', 'NOUN', 'AUX', 'VERB', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PART', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","['I', 'some', 'the most beautiful sunsets', 'this malecón', 'Its a beautiful walk', 'sundown', 'Parts', 'the malecón', 'the the kiosk', 'you', 'a quite spot', 'the sand', 'a bench', 'the sunset']",[],0.0
44471,5.0,"Amazing, great Views, A Lot to do on each step","['ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN']","['Amazing, great Views', 'A Lot', 'each step']","[{'text': 'Views', 'label': 'ORG'}]",0.08333333333333333
44476,5.0,The boardwalk area is stunning and breathtaking Thanks La Pz for such and amazing experience,"['DET', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","['The boardwalk area', 'Thanks La Pz', 'such and amazing experience']",[],0.0
44494,5.0,"Beautiful clean Malecón, breathtaking view","['ADJ', 'ADJ', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']","['Beautiful clean Malecón', 'breathtaking view']","[{'text': 'Malecón', 'label': 'PERSON'}]",0.14285714285714285
44519,5.0,"The malecón seems huge. Ive seen a lot of it, but Ive never witnessed either end. Possibly this is an island Theres a merry go round here for wheelchairbound people. And an observation area by the water only for wheelchairs so people in chairs can enjoy the scenery without getting stuck in sand or grass. And statues and statuelike objects. Theyre all about. Some grand ones have no name plates but places for names to be inscribed, so I shall name them for you right here where only we will know that weve named them according to our particular dreams and all that. Its hot. This is Mexico but somehow much more prosperous than Tijuana with 85 percent fewer trip hazards but no immigrants yearning to be free.","['DET', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'ADP', 'NOUN', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'AUX', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADP', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'AUX', 'VERB', 'PUNCT', 'ADV', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP', 'PRON', 'ADV', 'ADV', 'SCONJ', 'ADV', 'PRON', 'AUX', 'VERB', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'PROPN', 'CCONJ', 'ADV', 'ADV', 'ADV', 'ADJ', 'ADP', 'PROPN', 'ADP', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'PART', 'AUX', 'ADJ', 'PUNCT']","['The malecón', 'I', 'a lot', 'it', 'I', 'this', 'an island', 'wheelchair-bound people', 'an observation area', 'the water', 'wheelchairs', 'people', 'chairs', 'the scenery', 'sand', 'grass', 'And statues and statue-like objects', 'They', 'Some grand ones', 'no name plates', 'places', 'names', 'I', 'them', 'you', 'we', 'we', 'them', 'our particular dreams', 'all that', 'It', 'This', 'Mexico', 'Tijuana', '85 percent fewer trip hazards', 'no immigrants']","[{'text': 'Mexico', 'label': 'GPE'}, {'text': 'Tijuana', 'label': 'GPE'}, {'text': '85 percent', 'label': 'PERCENT'}]",0.02
44545,5.0,Strong service and attentive service.,"['ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","['Strong service', 'attentive service']",[],0.0
44568,5.0,Loved the malecon area.,"['VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']",['the malecon area'],[],0.0
44619,5.0,So much fun and 90 open,"['ADV', 'ADJ', 'NOUN', 'CCONJ', 'NUM', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT']",['So much fun'],"[{'text': '90', 'label': 'CARDINAL'}]",0.1111111111111111
44641,5.0,Beautiful path along the water. We could not walk there because of covid restrictions but even though we got a sense of how beautiful it is to walk there during the sunset.,"['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'SCONJ', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'SCONJ', 'ADJ', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","['Beautiful path', 'the water', 'We', 'covid restrictions', 'we', 'a sense', 'it', 'the sunset']",[],0.0
44647,4.0,Nice very relax place with a lot of bars and places to eat. Easy parking. Beautiful views of the bay...,"['PROPN', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['Nice', 'place', 'a lot', 'bars', 'places', 'Easy parking', 'Beautiful views', 'the bay']",[],0.0
44660,5.0,Love this place every time Im here it amazes me as if is the first time see it,"['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'AUX', 'ADV', 'PRON', 'VERB', 'PRON', 'SCONJ', 'SCONJ', 'AUX', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'PUNCT']","['this place', 'I', 'it', 'me', 'the first time', 'it']","[{'text': 'first', 'label': 'ORDINAL'}]",0.047619047619047616
44664,3.0,I really disliked the cruise shop sight this time...,"['PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PUNCT']","['I', 'the cruise shop sight']",[],0.0
44684,5.0,"Great job with the space Modern, classic combined. Excellent value and excellent location.","['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","['Great job', 'the space', 'Excellent value', 'excellent location']",[],0.0
44714,5.0,Nice very nice boardwalk so smooth,"['PROPN', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ']",['Nice very nice boardwalk'],[],0.0
44718,5.0,Lovely walkway along the water.,"['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['Lovely walkway', 'the water']",[],0.0
44766,3.0,"This is a great malecón, but unfortunately its closed. The local officials keep closing it because apparently they think covid spreads by people walking outdoors Sí, es loco. Youre not allowed to walk here unless you ignore the perimeter tape, but sometimes la policía is there enforcing but you can walk on the other side of the street on the sidewalk where its more crowded and you might have to weave around some restaurant tables. And you can dine indoors, get a haircut without a mask on or join one of the local nighttime parties. But walking on the malecón with a mask on is too dangerous.","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'AUX', 'VERB', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PRON', 'SCONJ', 'ADV', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'ADV', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'DET', 'NOUN', 'AUX', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'CCONJ', 'VERB', 'NUM', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['This', 'a great malecón', 'it', 'The local officials', 'it', 'they', 'covid spreads', 'people', 'Sí', 'es loco', 'You', 'you', 'the perimeter tape', 'la policía', 'you', 'the other side', 'the street', 'the sidewalk', 'it', 'you', 'some restaurant tables', 'you', 'indoors', 'a haircut', 'a mask', 'the local nighttime parties', 'the malecón', 'a mask']","[{'text': 'one', 'label': 'CARDINAL'}]",0.008064516129032258
44768,5.0,Its great but its closed during covid,"['PRON', 'ADJ', 'CCONJ', 'PRON', 'ADJ', 'ADP', 'NOUN']",['covid'],[],0.0
44770,5.0,Beautiful walkway along the sea. Lots of things to keep your interest.,"['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']","['Beautiful walkway', 'the sea', 'Lots', 'things', 'your interest']",[],0.0
44783,5.0,Amazing place to be. The people are so kind and the view is just wow Purrrfecto,"['ADJ', 'NOUN', 'PART', 'AUX', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'INTJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PROPN']","['Amazing place', 'The people', 'the view', 'Purrrfecto']","[{'text': 'Purrrfecto', 'label': 'PERSON'}]",0.05
44793,5.0,"This is a wonderful walk along the ocean full of restaurants, shopping and interesting sculptures. Its a perfect place to grab an ice cream and sit down to people watch walking, strolling and skating by. The area is super clean and very enjoyable to spend some time.","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']","['This', 'a wonderful walk', 'the ocean', 'restaurants', 'shopping', 'interesting sculptures', 'It', 'a perfect place', 'an ice cream', 'people', 'The area', 'some time']",[],0.0
44798,5.0,Great place to walk and get good food. It is right by the water and there are some sandy areas for swimming. There is also a playground and a few nice statues.,"['ADJ', 'NOUN', 'PART', 'VERB', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","['Great place', 'good food', 'It', 'the water', 'some sandy areas', 'swimming', 'a playground', 'a few nice statues']",[],0.0
44847,5.0,"This is the cleanest and most beautiful malecón Ive ever been to. It is wide and good for a walk any time of the day  during winter time, that is.","['PRON', 'AUX', 'DET', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADV', 'AUX', 'ADP', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'AUX', 'PUNCT', 'PUNCT']","['This', 'the cleanest and most beautiful malecón', 'I', 'It', 'a walk', 'any time', 'the day', 'winter time']","[{'text': 'winter', 'label': 'DATE'}]",0.027777777777777776
44853,5.0,I love the sculptures and art from one end to another.,"['PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'PRON', 'PUNCT']","['I', 'the sculptures', 'art', 'one end', 'another']",[],0.0
44861,5.0,The night life is great,"['DET', 'NOUN', 'NOUN', 'AUX', 'ADJ']",['The night life'],[],0.0
44886,5.0,"The cleanest, most well kept malecon in Mexico. Beautiful","['DET', 'ADJ', 'PUNCT', 'ADV', 'ADV', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'PUNCT']","['malecon', 'Mexico']","[{'text': 'Mexico', 'label': 'GPE'}]",0.08333333333333333
44945,5.0,First class Beach Walk,"['ADJ', 'NOUN', 'PROPN', 'PROPN']",['First class Beach Walk'],"[{'text': 'First', 'label': 'ORDINAL'}]",0.25
44959,4.0,Great at night. Very fresh after 6 and its possible to walk peacefully with the night breeze.,"['ADJ', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'ADP', 'NUM', 'CCONJ', 'PRON', 'AUX', 'ADJ', 'PART', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['night', 'it', 'the night breeze']","[{'text': 'night', 'label': 'TIME'}, {'text': '6', 'label': 'CARDINAL'}]",0.1
44977,5.0,Beautiful boardwalk to watch the sunset. Great stores along the way as well. Feels very safe.,"['ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'ADV', 'PUNCT', 'VERB', 'ADV', 'ADJ', 'PUNCT']","['Beautiful boardwalk', 'the sunset', 'Great stores', 'the way']",[],0.0
44994,5.0,Estrella del mar used to be called Stellas. It is at the entrance to the Malecon. Food service are excellent Choose to have a table on the beach or in the open air restaurant as we did Fabulous view gorgeous sunsets,"['PROPN', 'PROPN', 'PROPN', 'VERB', 'PART', 'AUX', 'VERB', 'PROPN', 'PART', 'PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']","['Estrella del mar', 'Stella', 'It', 'the entrance', 'the Malecon', 'Food service', 'a table', 'the beach', 'the open air restaurant', 'we', 'Fabulous view gorgeous sunsets']","[{'text': 'Estrella', 'label': 'PERSON'}, {'text': 'Stella', 'label': 'PERSON'}, {'text': 'Malecon', 'label': 'ORG'}]",0.06382978723404255
45007,5.0,Beautiful view and very clean,"['ADJ', 'NOUN', 'CCONJ', 'ADV', 'ADJ', 'PUNCT']",['Beautiful view'],[],0.0
45027,5.0,Love the Sunset at the Malecon,"['VERB', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN']","['the Sunset', 'the Malecon']","[{'text': 'Malecon', 'label': 'ORG'}]",0.16666666666666666
45040,5.0,Great place to visit,"['ADJ', 'NOUN', 'PART', 'VERB']",['Great place'],[],0.0
45052,5.0,Beautiful atmosphere for walks and shopping for merchandise and food.,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['Beautiful atmosphere', 'walks', 'merchandise', 'food']",[],0.0
